GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS690825833	2019-01-09 23:22:24	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2018-11-08	06:40:00	obsr403089	S51060592	Traveling	P22	EBIRD	630	3.000		2	1	G3692314	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS677184278	2018-11-17 00:44:45	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				4					Honduras	HN	La Paz	HN-LP							Hotel y Finca Biodinámica La Fortaleza	L7016343	H	14.1516088	-88.0083096	2018-11-16	11:48:00	obsr941052	S49986811	Traveling	P22	EBIRD	78	1.500		2	1	G3587688	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS680820086	2022-10-26 03:23:34.076362	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				3					Honduras	HN	La Paz	HN-LP							Carretera entre Caserio Santa Lucia y Caserio El Tizate (Transecto de 4 km)	L7948182	H	13.9235214	-87.9557150	2018-11-27	08:30:00	obsr941052	S50268148	Traveling	P22	EBIRD	265	2.500		8	1		0	1	0		Día soleado		
URN:CornellLabOfOrnithology:EBIRD:OBS723813342	2019-12-31 17:52:46	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	La Paz	HN-LP							Bosque Seco (Dry Pine-oak Forest) Las Queseras	L6298914	H	14.2083140	-88.0743515	2018-11-03	07:51:00	obsr633340	S53772458	Traveling	P22	EBIRD_CAMERICA	270	2.000		3	1	G3562187	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS673302686	2019-12-31 17:52:46	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	La Paz	HN-LP							Bosque Seco (Dry Pine-oak Forest) Las Queseras	L6298914	H	14.2083140	-88.0743515	2018-11-03	07:51:00	obsr981548	S49673715	Traveling	P22	EBIRD_CAMERICA	270	2.000		3	1	G3562187	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS673619085	2018-11-05 12:49:33	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2018-11-01	11:00:00	obsr941052	S49696560	Traveling	P22	EBIRD	75	1.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS678524084	2021-08-05 00:47:29.526253	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector La Laguna Pintada	L6817711	H	14.0286094	-87.8646344	2018-11-20	08:09:00	obsr941052	S50087587	Traveling	P22	EBIRD_CAMERICA	118	2.500		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS677117775	2018-11-17 00:42:58	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				4					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2018-11-16	16:21:00	obsr646304	S49981989	Traveling	P22	EBIRD	86	1.500		4	1	G3587687	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS691662802	2018-12-31 20:37:31	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Reserva Municipal San Pablo, Marcala	L6836072	H	14.1420272	-87.9650402	2018-12-31	06:44:00	obsr925816	S51125869	Traveling	P22	EBIRD	363	5.380		2	1	G3702211	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS693661884	2020-08-02 20:08:24	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				3					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2018-12-29	07:02:00	obsr952404	S51304326	Traveling	P22	EBIRD	255	4.000		4	1	G3721380	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS691808306	2018-12-31 20:37:31	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Reserva Municipal San Pablo, Marcala	L6836072	H	14.1420272	-87.9650402	2018-12-31	06:44:00	obsr981548	S51138371	Traveling	P22	EBIRD	363	5.380		2	1	G3702211	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS691292881	2020-08-02 20:08:24	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				3					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2018-12-29	07:02:00	obsr941052	S51097645	Traveling	P22	EBIRD	255	4.000		4	1	G3721380	0	1	0		Día soleado.		
URN:CornellLabOfOrnithology:EBIRD:OBS693545818	2020-08-02 20:06:31	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Agua Escondida	L6433444	H	14.0045741	-87.8766990	2019-01-04	06:18:00	obsr941052	S51293943	Traveling	P22	EBIRD	144	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS729830706	2019-03-29 06:41:14	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							CA-7, La Paz Department, HN (14.159, -88.01) Sigamane, Finca La Alhmbra	L8923881	P	14.1590951	-88.0101359	2019-03-24	08:45:00	obsr941052	S54264192	Traveling	P22	EBIRD	126	1.609		14	1	G3989997	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS732895441	2019-04-02 20:19:40	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							CA-7, La Paz Department, HN (14.159, -88.01) Sigamane, Finca La Alhmbra	L8923881	P	14.1590951	-88.0101359	2019-03-24	08:45:00	obsr952404	S54499977	Traveling	P22	EBIRD	126	1.609		14	1	G3989997	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS731965202	2019-03-31 19:04:17	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							CA-7, La Paz Department, HN (14.159, -88.01) Sigamane, Finca La Alhmbra	L8923881	P	14.1590951	-88.0101359	2019-03-24	08:45:00	obsr955602	S54427106	Traveling	P22	EBIRD	126	1.609		14	1	G3989997	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS726974778	2020-08-09 14:54:56	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero sector Planes de Muyen	L8886043	P	14.2066319	-87.8825497	2019-03-14	11:30:00	obsr941052	S54044839	Traveling	P22	EBIRD	145	1.000		4	1		0	1	0		Bosque de hoja ancha muy bien conservado, día soleado		
URN:CornellLabOfOrnithology:EBIRD:OBS737271611	2020-04-07 18:42:36	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Carretera entre San Sebastian y Mercedes de Oriente	L9024638	P	13.9336703	-87.8254635	2019-04-11	08:35:00	obsr941052	S54849710	Traveling	P22	EBIRD	150	1.000		3	1		0	1	0		Bosque seco		
URN:CornellLabOfOrnithology:EBIRD:OBS737273332	2020-04-07 18:39:05	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Agua Escondida	L6433444	H	14.0045741	-87.8766990	2019-04-11	11:15:00	obsr941052	S54849836	Traveling	P22	EBIRD	100	1.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS808675155	2019-09-22 21:54:00	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Hotel Liquidambar V-478, Departamento de La Paz, HN (14.239, -87.949)	L7222295	P	14.2388941	-87.9489854	2019-09-22	14:15:00	obsr941052	S60041322	Stationary	P21	EBIRD	60			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS805535943	2019-09-15 01:01:20	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2019-09-14	06:12:00	obsr981548	S59808626	Traveling	P22	EBIRD_CAMERICA	164	2.960		4	1	G4510860	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS805583969	2019-09-15 01:01:20	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2019-09-14	06:12:00	obsr941052	S59812115	Traveling	P22	EBIRD_CAMERICA	164	2.960		4	1	G4510860	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS818554585	2019-10-19 20:28:53	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				6					Honduras	HN	La Paz	HN-LP							(14.1108,-87.8813)	L10054198	P	14.1107690	-87.8813420	2019-10-19	13:33:00	obsr662346	S60766650	Traveling	P22	EBIRD	251	2.400		7	1	G4597344	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS830010995	2019-11-20 15:43:51	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				6					Honduras	HN	La Paz	HN-LP							(14.1108,-87.8813)	L10054198	P	14.1107690	-87.8813420	2019-10-19	13:33:00	obsr952404	S61610141	Traveling	P22	EBIRD	251	2.400		7	1	G4597344	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS818572386	2019-10-19 20:22:59	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				6					Honduras	HN	La Paz	HN-LP							(14.1108,-87.8813)	L10054198	P	14.1107690	-87.8813420	2019-10-19	01:33:00	obsr976552	S60767620	Traveling	P22	EBIRD	240	2.400		7	1	G4597344	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS819456145	2019-10-21 16:31:03	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				6					Honduras	HN	La Paz	HN-LP							(14.1108,-87.8813)	L10054198	P	14.1107690	-87.8813420	2019-10-19	13:33:00	obsr1146507	S60825017	Traveling	P22	EBIRD	251	2.400		7	1	G4597344	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS819929627	2019-10-23 00:41:55	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				6					Honduras	HN	La Paz	HN-LP							(14.1108,-87.8813)	L10054198	P	14.1107690	-87.8813420	2019-10-19	13:33:00	obsr1120174	S60859011	Traveling	P22	EBIRD	251	2.400		7	1	G4597344	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS818628321	2019-10-19 22:07:13	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				6					Honduras	HN	La Paz	HN-LP							(14.1108,-87.8813)	L10054198	P	14.1107690	-87.8813420	2019-10-19	13:33:00	obsr941052	S60770951	Traveling	P22	EBIRD	251	2.400		7	1	G4597344	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS828478086	2019-11-17 14:32:53	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	La Paz	HN-LP							Hotel y Finca San Pablo	L7530593	H	14.1420536	-87.9922683	2019-11-16	06:18:00	obsr662346	S61493555	Traveling	P22	EBIRD	240	2.100		11	1	G4675558	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS827508498	2020-08-09 15:12:31	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2019-11-03	08:20:00	obsr1146507	S61416877	Traveling	P22	EBIRD	205	2.000		8	1	G4644941	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS824104586	2020-08-09 15:12:31	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2019-11-03	08:20:00	obsr941052	S61162830	Traveling	P22	EBIRD	205	2.000		8	1	G4644941	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS830025626	2020-08-09 15:12:31	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2019-11-03	08:20:00	obsr1120174	S61611296	Traveling	P22	EBIRD	205	2.000		8	1	G4644941	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS828961573	2019-11-17 14:32:53	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	La Paz	HN-LP							Hotel y Finca San Pablo	L7530593	H	14.1420536	-87.9922683	2019-11-16	06:18:00	obsr1287270	S61529147	Traveling	P22	EBIRD	240	2.100		11	1	G4675558	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS835715219	2019-12-08 23:22:59	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2019-12-07	07:08:00	obsr925816	S62122187	Traveling	P22	EBIRD	225	2.500		2	1	G4729062	1	1	0		Cloudy and very cold morning with strong winds, after a few hours temperature got warmer and winds decreased intensity.		
URN:CornellLabOfOrnithology:EBIRD:OBS833929952	2020-08-02 19:27:43	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	La Paz	HN-LP							Finca Escobar, La union, Cabañas	L6333953	P	14.0701015	-88.0133393	2019-12-01	15:16:00	obsr925816	S61913794	Traveling	P22	EBIRD_CAMERICA	109	2.000		1	1		0	1	0		Once upon a time this area was a dense cloud forest, so far it is an agriculture space for corn fields and coffee plantation with some patches of pine and deciduous trees. Sunny without winds.		
URN:CornellLabOfOrnithology:EBIRD:OBS835820747	2019-12-08 23:22:59	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	La Paz	HN-LP							Reserva El Jilguero--Sector Bosque Las Trancas	L4138343	H	14.1222594	-87.8807116	2019-12-07	07:08:00	obsr981548	S62129655	Traveling	P22	EBIRD	225	2.500		2	1	G4729062	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS667373668	2022-03-29 15:55:07.525784	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	Ocotepeque	HN-OC							Rio Hondo-Callejones	L8037896	P	14.3684268	-89.0162430	2018-10-16	08:30:00	obsr917950	S49236912	Traveling	P22	EBIRD	180	2.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS667106949	2022-03-29 15:54:09.449045	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Ocotepeque	HN-OC							Res. Biol. El Güisayote	L3319412	H	14.4623052	-89.0705395	2018-10-12	08:15:00	obsr917950	S49217855	Traveling	P22	EBIRD	180	3.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS664131077	2023-04-16 21:31:53.44318	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Ocotepeque	HN-OC							Monumento Las Mataras, Carretera Opuesta	L4475924	H	14.4586906	-89.1229391	2018-10-04	07:15:00	obsr538458	S49005443	Traveling	P22	EBIRD_CAMERICA	192	3.000		1	1		0	1	0		Este sitio surgió como un Plan "B" ya que no se pudo observar aves en Güisayote		
URN:CornellLabOfOrnithology:EBIRD:OBS683849046	2022-03-29 15:55:07.690112	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	Ocotepeque	HN-OC							CA-4, Departamento de Ocotepeque, HN (14.484, -89.057)	L8226486	P	14.4840280	-89.0572220	2018-12-08	06:00:00	obsr1199023	S50509855	Traveling	P22	EBIRD	70	0.700		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS713774343	2022-03-29 15:55:08.06641	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				2					Honduras	HN	Ocotepeque	HN-OC							HN-Ocotepeque-Belén Gualcho (14.5084,-88.7718) Comunidad Lentago	L8666541	P	14.5084360	-88.7717570	2019-02-20	09:02:00	obsr546404	S52988859	Traveling	P22	EBIRD	48	0.400		1	1		0	1	0		Frontera entre parcelas de producción de papa y la zona núcleo de Montaña Celaque. 1,700 Msnm. 		
URN:CornellLabOfOrnithology:EBIRD:OBS471984734	2021-08-05 00:47:29.526253	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							15.2392x-86.1779 - Jan 20, 2017, 7:52 AM	L5291751	P	15.2392410	-86.1778530	2017-01-20	07:52:00	obsr419548	S34275505	Traveling	P22	EBIRD	70	0.966		6	1	G2197065	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS465514795	2021-08-05 00:47:29.526253	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							15.2392x-86.1779 - Jan 20, 2017, 7:52 AM	L5291751	P	15.2392410	-86.1778530	2017-01-20	07:52:00	obsr548297	S34227117	Traveling	P22	EBIRD	70	0.966		6	1	G2197065	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS465014611	2021-08-05 00:47:29.526253	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							15.2392x-86.1779 - Jan 20, 2017, 7:52 AM	L5291751	P	15.2392410	-86.1778530	2017-01-20	07:52:00	obsr177019	S34261748	Traveling	P22	EBIRD	70	0.966		6	1	G2197065	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS476081324	2021-08-05 00:47:29.526253	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							15.2392x-86.1779 - Jan 20, 2017, 7:52 AM	L5291751	P	15.2392410	-86.1778530	2017-01-20	07:52:00	obsr887419	S35060365	Traveling	P22	EBIRD	70	0.966		6	1	G2197065	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS537012513	2021-08-19 17:24:57.900853	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							Unknown Location	L15700690	P	15.0477631	-86.7118051	2017-09-18	11:39:00	obsr419548	S39471516	Traveling	P22	EBIRD_CAMERICA	349	12.000		4	1	G2659005	0	1	0		From La Unión to La Muralla.  About 2.5km walking.		
URN:CornellLabOfOrnithology:EBIRD:OBS534268116	2021-08-19 17:24:57.919066	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							Unknown Location - (15.048, -86.712)	L6283420	P	15.0476289	-86.7117229	2017-09-18	11:39:00	obsr335543	S39284038	Traveling	P22	EBIRD_CAMERICA	349	12.000		4	1	G2659005	0	1	0		From La Unión to La Muralla.  About 2.5km walking.		
URN:CornellLabOfOrnithology:EBIRD:OBS536854216	2021-08-19 17:24:57.937396	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							Unknown Location - (15.048, -86.712)	L6283420	P	15.0476289	-86.7117229	2017-09-18	11:39:00	obsr316288	S39460386	Traveling	P22	EBIRD_CAMERICA	349	12.000		4	1	G2659005	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS544833179	2021-08-19 17:24:57.932166	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							Unknown Location - (15.048, -86.712)	L6283420	P	15.0476289	-86.7117229	2017-09-18	11:39:00	obsr336816	S40161268	Traveling	P22	EBIRD_CAMERICA	349	12.000		4	1	G2659005	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS908678384	2020-05-01 16:57:16	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							Filo 1	L11302728	P	15.0945000	-86.7524722	2018-01-21	06:52:00	obsr1334461	S68206403	Traveling	P22	EBIRD	172	1.000		3	1		0	1	0		Monitoreo no reproductivo de Setophaga chrysoparia en Centroamérica		
URN:CornellLabOfOrnithology:EBIRD:OBS582624281	2021-01-13 20:17:20.358362	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							PN Sierra de Agalta--El Murmullo, Sector Las Delicias	L4276952	H	14.8957900	-85.9458700	2018-02-25	06:00:00	obsr651458	S43223151	Traveling	P22	EBIRD_CAMERICA	280	2.800		2	1	G2976641	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS582602279	2021-01-13 20:17:20.314339	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							PN Sierra de Agalta--El Murmullo, Sector Las Delicias	L4276952	H	14.8957900	-85.9458700	2018-02-25	06:00:00	obsr538458	S43220984	Traveling	P22	EBIRD_CAMERICA	280	2.800		2	1	G2976641	0	1	0		Con Ricardo Aguilar--Siguiendo la ruta hacia Las Delicias hasta llegar al rio		
URN:CornellLabOfOrnithology:EBIRD:OBS720679013	2021-10-25 22:17:30.135662	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-28	06:30:00	obsr234279	S53528166	Traveling	P22	EBIRD	600	6.437		3	1	G3922475	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS721475240	2021-10-25 22:22:17.52194	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-02-28	06:30:00	obsr235570	S53583300	Traveling	P22	EBIRD	600	6.437		3	1	G3922475	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS728700290	2021-08-05 00:47:29.526253	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				3					Honduras	HN	Olancho	HN-OL							(15.0684,-86.7316)	L8909964	P	15.0684260	-86.7315770	2019-03-22	05:39:00	obsr662346	S54178357	Traveling	P22	EBIRD	333	6.781		6	1	G3976745	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS728786224	2021-08-05 00:47:29.526253	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				3					Honduras	HN	Olancho	HN-OL							(15.0684,-86.7316)	L8909964	P	15.0684260	-86.7315770	2019-03-22	05:39:00	obsr412493	S54184717	Traveling	P22	EBIRD	333	6.781		6	1	G3976745	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS728933201	2021-08-05 00:47:29.526253	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				3					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-03-22	05:39:00	obsr1301814	S54195795	Traveling	P22	EBIRD	333	6.781		6	1	G3976745	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS728897055	2021-08-05 00:47:29.526253	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				3					Honduras	HN	Olancho	HN-OL							RVS La Muralla--Área Completa (Considerar localidades específicas)	L1301685	H	15.1026667	-86.7367339	2019-03-22	05:39:00	obsr334424	S54193163	Traveling	P22	EBIRD	333	6.781		6	1	G3976745	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS729074317	2021-08-05 00:47:29.526253	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				3					Honduras	HN	Olancho	HN-OL							(15.0684,-86.7316)	L8909964	P	15.0684260	-86.7315770	2019-03-22	05:39:00	obsr917950	S54206496	Traveling	P22	EBIRD	333	6.781		6	1	G3976745	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS577967769	2021-08-05 16:39:17.200907	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				10	S7	C3	S7		Honduras	HN	Santa Bárbara	HN-SB							PN Montaña de Santa Bárbara--Zona Amortiguamiento Sector El Cedral	L2685031	H	14.9088950	-88.0931640	2018-02-15	08:30:00	obsr980769	S42825870	Traveling	P22	EBIRD	120	1.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS690455532	2021-08-05 00:47:29.526253	33518	species	avibase-8A35BFD6	Golden-cheeked Warbler	Setophaga chrysoparia				1					Honduras	HN	Santa Bárbara	HN-SB							San Nicolás, Ojo De Agua	L8316404	P	14.9410447	-88.3251911	2018-12-28	14:29:00	obsr605331	S51030302	Traveling	P22	EBIRD	93	2.610		1	1		0	1	0		Bosque Ripario y bosque de pino		
